[ 2018-04-17T08:59:50+08:00 ] /index.php/ | INFO: Tag[ route_check ] --START--
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/top | INFO: Run ShowPageTrace Behavior [ RunTime:0.001575s ]
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_end ] --END-- [ RunTime:0.001622s ]
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ route_check ] --START--
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/left | INFO: Run CheckRoute Behavior [ RunTime:0.000744s ]
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ route_check ] --END-- [ RunTime:0.000791s ]
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/left | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000506s ]
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000537s ]
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_template ] --START--
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/left | INFO: Run LocationTemplate Behavior [ RunTime:0.000914s ]
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_template ] --END-- [ RunTime:0.000963s ]
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/left | INFO: Run ParseTemplate Behavior [ RunTime:0.007441s ]
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_parse ] --END-- [ RunTime:0.007485s ]
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_filter ] --START--
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/left | INFO: Run ContentReplace Behavior [ RunTime:0.000524s ]
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/left | INFO: Run TokenBuild Behavior [ RunTime:0.000482s ]
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/left | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000363s ]
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/left | INFO: Run ShowRuntime Behavior [ RunTime:0.000510s ]
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002013s ]
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_end ] --START--
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/left | INFO: Run ShowPageTrace Behavior [ RunTime:0.001801s ]
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_end ] --END-- [ RunTime:0.001850s ]
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ route_check ] --START--
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/right | INFO: Run CheckRoute Behavior [ RunTime:0.000748s ]
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ route_check ] --END-- [ RunTime:0.000802s ]
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/right | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000600s ]
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000652s ]
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_template ] --START--
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/right | INFO: Run LocationTemplate Behavior [ RunTime:0.000944s ]
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_template ] --END-- [ RunTime:0.000995s ]
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/right | INFO: Run ParseTemplate Behavior [ RunTime:0.005801s ]
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_parse ] --END-- [ RunTime:0.005853s ]
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_filter ] --START--
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/right | INFO: Run ContentReplace Behavior [ RunTime:0.000361s ]
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/right | INFO: Run TokenBuild Behavior [ RunTime:0.000640s ]
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/right | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000310s ]
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/right | INFO: Run ShowRuntime Behavior [ RunTime:0.000400s ]
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001810s ]
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_end ] --START--
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/right | INFO: Run ShowPageTrace Behavior [ RunTime:0.001542s ]
[ 2018-04-17T11:13:07+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_end ] --END-- [ RunTime:0.001629s ]
[ 2018-04-17T11:13:09+08:00 ] /index.php/Admin/Category/admin | INFO: Tag[ route_check ] --START--
[ 2018-04-17T11:13:09+08:00 ] /index.php/Admin/Category/admin | INFO: Run CheckRoute Behavior [ RunTime:0.000463s ]
[ 2018-04-17T11:13:09+08:00 ] /index.php/Admin/Category/admin | INFO: Tag[ route_check ] --END-- [ RunTime:0.000504s ]
[ 2018-04-17T11:13:09+08:00 ] /index.php/Admin/Category/admin | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T11:13:09+08:00 ] /index.php/Admin/Category/admin | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000319s ]
[ 2018-04-17T11:13:09+08:00 ] /index.php/Admin/Category/admin | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000345s ]
[ 2018-04-17T11:13:10+08:00 ] /index.php/Admin/Category/admin | SQL: SHOW COLUMNS FROM `goods` [ RunTime:0.002820s ]
[ 2018-04-17T11:13:10+08:00 ] /index.php/Admin/Category/admin | SQL: SELECT * FROM `goods`  [ RunTime:0.000124s ]
[ 2018-04-17T11:13:10+08:00 ] /index.php/Admin/Category/admin | INFO: Tag[ view_template ] --START--
[ 2018-04-17T11:13:10+08:00 ] /index.php/Admin/Category/admin | INFO: Run LocationTemplate Behavior [ RunTime:0.000474s ]
[ 2018-04-17T11:13:10+08:00 ] /index.php/Admin/Category/admin | INFO: Tag[ view_template ] --END-- [ RunTime:0.000504s ]
[ 2018-04-17T11:13:10+08:00 ] /index.php/Admin/Category/admin | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T11:13:16+08:00 ] /index.php/Admin/Category/admin | INFO: Tag[ route_check ] --START--
[ 2018-04-17T11:13:16+08:00 ] /index.php/Admin/Category/admin | INFO: Run CheckRoute Behavior [ RunTime:0.000538s ]
[ 2018-04-17T11:13:16+08:00 ] /index.php/Admin/Category/admin | INFO: Tag[ route_check ] --END-- [ RunTime:0.000579s ]
[ 2018-04-17T11:13:16+08:00 ] /index.php/Admin/Category/admin | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T11:13:16+08:00 ] /index.php/Admin/Category/admin | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000334s ]
[ 2018-04-17T11:13:16+08:00 ] /index.php/Admin/Category/admin | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000360s ]
[ 2018-04-17T11:13:17+08:00 ] /index.php/Admin/Category/admin | SQL: SHOW COLUMNS FROM `goods` [ RunTime:0.003303s ]
[ 2018-04-17T11:13:17+08:00 ] /index.php/Admin/Category/admin | SQL: SELECT * FROM `goods`  [ RunTime:0.000101s ]
[ 2018-04-17T11:13:17+08:00 ] /index.php/Admin/Category/admin | INFO: Tag[ view_template ] --START--
[ 2018-04-17T11:13:17+08:00 ] /index.php/Admin/Category/admin | INFO: Run LocationTemplate Behavior [ RunTime:0.000448s ]
[ 2018-04-17T11:13:17+08:00 ] /index.php/Admin/Category/admin | INFO: Tag[ view_template ] --END-- [ RunTime:0.000478s ]
[ 2018-04-17T11:13:17+08:00 ] /index.php/Admin/Category/admin | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ route_check ] --START--
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/index | INFO: Run CheckRoute Behavior [ RunTime:0.000536s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.000585s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000448s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000491s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_template ] --START--
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000727s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.000768s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/index | INFO: Run ParseTemplate Behavior [ RunTime:0.004261s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.004296s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_filter ] --START--
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/index | INFO: Run ContentReplace Behavior [ RunTime:0.000221s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/index | INFO: Run TokenBuild Behavior [ RunTime:0.000348s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000164s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000265s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001067s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_end ] --START--
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000848s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000873s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ route_check ] --START--
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/top | INFO: Run CheckRoute Behavior [ RunTime:0.000527s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ route_check ] --END-- [ RunTime:0.000573s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/top | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000359s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000389s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_template ] --START--
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/top | INFO: Run LocationTemplate Behavior [ RunTime:0.000598s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_template ] --END-- [ RunTime:0.000707s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/top | NOTIC: [8] Undefined index: username 9be1047bb7a563f25d2f04755fc1a79b.php 第 16 行.
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/top | NOTIC: [8] Undefined variable: qx 9be1047bb7a563f25d2f04755fc1a79b.php 第 17 行.
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/top | INFO: Run ParseTemplate Behavior [ RunTime:0.005267s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_parse ] --END-- [ RunTime:0.005298s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_filter ] --START--
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/top | INFO: Run ContentReplace Behavior [ RunTime:0.000282s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/top | INFO: Run TokenBuild Behavior [ RunTime:0.000429s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/top | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000196s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/top | INFO: Run ShowRuntime Behavior [ RunTime:0.000306s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001304s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_end ] --START--
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/top | INFO: Run ShowPageTrace Behavior [ RunTime:0.001139s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_end ] --END-- [ RunTime:0.001175s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ route_check ] --START--
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/left | INFO: Run CheckRoute Behavior [ RunTime:0.000667s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ route_check ] --END-- [ RunTime:0.000724s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/left | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000392s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000424s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_template ] --START--
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/left | INFO: Run LocationTemplate Behavior [ RunTime:0.000421s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_template ] --END-- [ RunTime:0.000458s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/left | INFO: Run ParseTemplate Behavior [ RunTime:0.008765s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_parse ] --END-- [ RunTime:0.008810s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_filter ] --START--
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/left | INFO: Run ContentReplace Behavior [ RunTime:0.000387s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/left | INFO: Run TokenBuild Behavior [ RunTime:0.000547s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/left | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000258s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/left | INFO: Run ShowRuntime Behavior [ RunTime:0.000361s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001680s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_end ] --START--
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/left | INFO: Run ShowPageTrace Behavior [ RunTime:0.001457s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_end ] --END-- [ RunTime:0.001511s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ route_check ] --START--
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/right | INFO: Run CheckRoute Behavior [ RunTime:0.000679s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ route_check ] --END-- [ RunTime:0.000722s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/right | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000545s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000581s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_template ] --START--
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/right | INFO: Run LocationTemplate Behavior [ RunTime:0.001335s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_template ] --END-- [ RunTime:0.001392s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/right | INFO: Run ParseTemplate Behavior [ RunTime:0.012393s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_parse ] --END-- [ RunTime:0.012438s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_filter ] --START--
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/right | INFO: Run ContentReplace Behavior [ RunTime:0.000434s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/right | INFO: Run TokenBuild Behavior [ RunTime:0.000435s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/right | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000359s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/right | INFO: Run ShowRuntime Behavior [ RunTime:0.000470s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001797s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_end ] --START--
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/right | INFO: Run ShowPageTrace Behavior [ RunTime:0.001412s ]
[ 2018-04-17T11:14:30+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_end ] --END-- [ RunTime:0.001457s ]
[ 2018-04-17T11:14:32+08:00 ] /index.php/Admin/Category/admin | INFO: Tag[ route_check ] --START--
[ 2018-04-17T11:14:32+08:00 ] /index.php/Admin/Category/admin | INFO: Run CheckRoute Behavior [ RunTime:0.000640s ]
[ 2018-04-17T11:14:32+08:00 ] /index.php/Admin/Category/admin | INFO: Tag[ route_check ] --END-- [ RunTime:0.000682s ]
[ 2018-04-17T11:14:32+08:00 ] /index.php/Admin/Category/admin | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T11:14:32+08:00 ] /index.php/Admin/Category/admin | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000396s ]
[ 2018-04-17T11:14:32+08:00 ] /index.php/Admin/Category/admin | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000422s ]
[ 2018-04-17T11:14:33+08:00 ] /index.php/Admin/Category/admin | SQL: SHOW COLUMNS FROM `goods` [ RunTime:0.003118s ]
[ 2018-04-17T11:14:33+08:00 ] /index.php/Admin/Category/admin | SQL: SELECT * FROM `goods`  [ RunTime:0.000149s ]
[ 2018-04-17T11:14:33+08:00 ] /index.php/Admin/Category/admin | INFO: Tag[ view_template ] --START--
[ 2018-04-17T11:14:33+08:00 ] /index.php/Admin/Category/admin | INFO: Run LocationTemplate Behavior [ RunTime:0.000685s ]
[ 2018-04-17T11:14:33+08:00 ] /index.php/Admin/Category/admin | INFO: Tag[ view_template ] --END-- [ RunTime:0.000715s ]
[ 2018-04-17T11:14:33+08:00 ] /index.php/Admin/Category/admin | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T11:16:12+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ route_check ] --START--
[ 2018-04-17T11:16:12+08:00 ] /index.php/Admin/Index/index | INFO: Run CheckRoute Behavior [ RunTime:0.000589s ]
[ 2018-04-17T11:16:12+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.000647s ]
[ 2018-04-17T11:16:12+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T11:16:12+08:00 ] /index.php/Admin/Index/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000324s ]
[ 2018-04-17T11:16:12+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000351s ]
[ 2018-04-17T11:16:12+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_template ] --START--
[ 2018-04-17T11:16:12+08:00 ] /index.php/Admin/Index/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000436s ]
[ 2018-04-17T11:16:12+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.000465s ]
[ 2018-04-17T11:16:12+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T11:16:12+08:00 ] /index.php/Admin/Index/index | INFO: Run ParseTemplate Behavior [ RunTime:0.005604s ]
[ 2018-04-17T11:16:12+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.005642s ]
[ 2018-04-17T11:16:12+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_filter ] --START--
[ 2018-04-17T11:16:12+08:00 ] /index.php/Admin/Index/index | INFO: Run ContentReplace Behavior [ RunTime:0.000328s ]
[ 2018-04-17T11:16:12+08:00 ] /index.php/Admin/Index/index | INFO: Run TokenBuild Behavior [ RunTime:0.000380s ]
[ 2018-04-17T11:16:12+08:00 ] /index.php/Admin/Index/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000248s ]
[ 2018-04-17T11:16:12+08:00 ] /index.php/Admin/Index/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000348s ]
[ 2018-04-17T11:16:12+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001377s ]
[ 2018-04-17T11:16:12+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_end ] --START--
[ 2018-04-17T11:16:12+08:00 ] /index.php/Admin/Index/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000984s ]
[ 2018-04-17T11:16:12+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.001010s ]
[ 2018-04-17T11:16:12+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ route_check ] --START--
[ 2018-04-17T11:16:12+08:00 ] /index.php/Admin/Index/top | INFO: Run CheckRoute Behavior [ RunTime:0.000543s ]
[ 2018-04-17T11:16:12+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ route_check ] --END-- [ RunTime:0.000592s ]
[ 2018-04-17T11:16:12+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T11:16:12+08:00 ] /index.php/Admin/Index/top | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000365s ]
[ 2018-04-17T11:16:12+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000395s ]
