[ 2018-04-16T06:16:30+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ route_check ] --START--
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.010716s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_template ] --START--
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/index | INFO: Run LocationTemplate Behavior [ RunTime:0.021896s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.021941s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_parse ] --START--
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/index | INFO: Run ParseTemplate Behavior [ RunTime:0.047653s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.047693s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_filter ] --START--
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/index | INFO: Run ContentReplace Behavior [ RunTime:0.001033s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/index | INFO: Run TokenBuild Behavior [ RunTime:0.008290s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001489s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000833s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.011761s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_end ] --START--
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.009957s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.010005s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ route_check ] --START--
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/top | INFO: Run CheckRoute Behavior [ RunTime:0.000759s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ route_check ] --END-- [ RunTime:0.000807s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ app_begin ] --START--
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/top | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000599s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000628s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_template ] --START--
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/top | INFO: Run LocationTemplate Behavior [ RunTime:0.000905s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_template ] --END-- [ RunTime:0.000943s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_parse ] --START--
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/top | NOTIC: [8] Undefined index: username 9be1047bb7a563f25d2f04755fc1a79b.php 第 16 行.
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/top | NOTIC: [8] Undefined variable: qx 9be1047bb7a563f25d2f04755fc1a79b.php 第 17 行.
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/top | INFO: Run ParseTemplate Behavior [ RunTime:0.015995s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_parse ] --END-- [ RunTime:0.016025s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_filter ] --START--
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/top | INFO: Run ContentReplace Behavior [ RunTime:0.000528s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/top | INFO: Run TokenBuild Behavior [ RunTime:0.000523s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/top | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000438s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/top | INFO: Run ShowRuntime Behavior [ RunTime:0.000543s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002127s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_end ] --START--
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/top | INFO: Run ShowPageTrace Behavior [ RunTime:0.001527s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_end ] --END-- [ RunTime:0.001579s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ route_check ] --START--
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/left | INFO: Run CheckRoute Behavior [ RunTime:0.000728s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ route_check ] --END-- [ RunTime:0.000769s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ app_begin ] --START--
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/left | INFO: Run ReadHtmlCache Behavior [ RunTime:0.006127s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ app_begin ] --END-- [ RunTime:0.006171s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_template ] --START--
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/left | INFO: Run LocationTemplate Behavior [ RunTime:0.002073s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_template ] --END-- [ RunTime:0.002195s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_parse ] --START--
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/left | INFO: Run ParseTemplate Behavior [ RunTime:0.035150s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_parse ] --END-- [ RunTime:0.035221s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_filter ] --START--
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/left | INFO: Run ContentReplace Behavior [ RunTime:0.000763s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/left | INFO: Run TokenBuild Behavior [ RunTime:0.000658s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/left | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000487s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/left | INFO: Run ShowRuntime Behavior [ RunTime:0.000457s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002472s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_end ] --START--
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/left | INFO: Run ShowPageTrace Behavior [ RunTime:0.001498s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_end ] --END-- [ RunTime:0.001539s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ route_check ] --START--
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/right | INFO: Run CheckRoute Behavior [ RunTime:0.000783s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ route_check ] --END-- [ RunTime:0.000840s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ app_begin ] --START--
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/right | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003160s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ app_begin ] --END-- [ RunTime:0.023497s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_template ] --START--
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/right | INFO: Run LocationTemplate Behavior [ RunTime:0.000976s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_template ] --END-- [ RunTime:0.001024s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_parse ] --START--
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/right | INFO: Run ParseTemplate Behavior [ RunTime:0.043265s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_parse ] --END-- [ RunTime:0.043304s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_filter ] --START--
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/right | INFO: Run ContentReplace Behavior [ RunTime:0.000341s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/right | INFO: Run TokenBuild Behavior [ RunTime:0.000403s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/right | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000260s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/right | INFO: Run ShowRuntime Behavior [ RunTime:0.000366s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001451s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_end ] --START--
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/right | INFO: Run ShowPageTrace Behavior [ RunTime:0.001272s ]
[ 2018-04-16T16:49:42+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_end ] --END-- [ RunTime:0.001304s ]
[ 2018-04-16T16:50:04+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --START--
[ 2018-04-16T16:50:04+08:00 ] /index.php/Admin/Admin/login | INFO: Run CheckRoute Behavior [ RunTime:0.000687s ]
[ 2018-04-16T16:50:04+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.000749s ]
[ 2018-04-16T16:50:04+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --START--
[ 2018-04-16T16:50:04+08:00 ] /index.php/Admin/Admin/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000463s ]
[ 2018-04-16T16:50:04+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000511s ]
[ 2018-04-16T16:50:04+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --START--
[ 2018-04-16T16:50:04+08:00 ] /index.php/Admin/Admin/login | INFO: Run LocationTemplate Behavior [ RunTime:0.001497s ]
[ 2018-04-16T16:50:04+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.001557s ]
[ 2018-04-16T16:50:04+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --START--
[ 2018-04-16T16:50:04+08:00 ] /index.php/Admin/Admin/login | INFO: Run ParseTemplate Behavior [ RunTime:0.032290s ]
[ 2018-04-16T16:50:04+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.032372s ]
[ 2018-04-16T16:50:04+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --START--
[ 2018-04-16T16:50:04+08:00 ] /index.php/Admin/Admin/login | INFO: Run ContentReplace Behavior [ RunTime:0.000944s ]
[ 2018-04-16T16:50:04+08:00 ] /index.php/Admin/Admin/login | INFO: Run TokenBuild Behavior [ RunTime:0.000464s ]
[ 2018-04-16T16:50:04+08:00 ] /index.php/Admin/Admin/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000204s ]
[ 2018-04-16T16:50:04+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000285s ]
[ 2018-04-16T16:50:04+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001990s ]
[ 2018-04-16T16:50:04+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --START--
[ 2018-04-16T16:50:04+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.001513s ]
[ 2018-04-16T16:50:04+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.001570s ]
[ 2018-04-16T16:50:09+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ route_check ] --START--
[ 2018-04-16T16:50:09+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run CheckRoute Behavior [ RunTime:0.000484s ]
[ 2018-04-16T16:50:09+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ route_check ] --END-- [ RunTime:0.000530s ]
[ 2018-04-16T16:50:09+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ app_begin ] --START--
[ 2018-04-16T16:50:09+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000336s ]
[ 2018-04-16T16:50:09+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000365s ]
[ 2018-04-16T16:50:10+08:00 ] /index.php/Admin/Admin/checkLogin | SQL: SELECT COUNT(*) AS tp_count FROM `admin` WHERE username='shinkan' and password='shinkan' LIMIT 1   [ RunTime:0.000201s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ route_check ] --START--
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/index | INFO: Run CheckRoute Behavior [ RunTime:0.000587s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.000679s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ app_begin ] --START--
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000552s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000584s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_template ] --START--
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000389s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.000419s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_parse ] --START--
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/index | INFO: Run ParseTemplate Behavior [ RunTime:0.004220s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.004252s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_filter ] --START--
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/index | INFO: Run ContentReplace Behavior [ RunTime:0.000218s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/index | INFO: Run TokenBuild Behavior [ RunTime:0.000342s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000161s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000263s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001054s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_end ] --START--
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000853s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000879s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ route_check ] --START--
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/top | INFO: Run CheckRoute Behavior [ RunTime:0.000493s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ route_check ] --END-- [ RunTime:0.000542s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ app_begin ] --START--
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/top | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000353s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000383s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_template ] --START--
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/top | INFO: Run LocationTemplate Behavior [ RunTime:0.000803s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_template ] --END-- [ RunTime:0.000880s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_parse ] --START--
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/top | NOTIC: [8] Undefined index: username 9be1047bb7a563f25d2f04755fc1a79b.php 第 16 行.
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/top | NOTIC: [8] Undefined variable: qx 9be1047bb7a563f25d2f04755fc1a79b.php 第 17 行.
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/top | INFO: Run ParseTemplate Behavior [ RunTime:0.005636s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_parse ] --END-- [ RunTime:0.005664s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_filter ] --START--
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/top | INFO: Run ContentReplace Behavior [ RunTime:0.000252s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/top | INFO: Run TokenBuild Behavior [ RunTime:0.000380s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/top | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000174s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/top | INFO: Run ShowRuntime Behavior [ RunTime:0.000298s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001182s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_end ] --START--
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/top | INFO: Run ShowPageTrace Behavior [ RunTime:0.001029s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_end ] --END-- [ RunTime:0.001060s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ route_check ] --START--
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/left | INFO: Run CheckRoute Behavior [ RunTime:0.000628s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ route_check ] --END-- [ RunTime:0.000678s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ app_begin ] --START--
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/left | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000477s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000546s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_template ] --START--
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/left | INFO: Run LocationTemplate Behavior [ RunTime:0.000667s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_template ] --END-- [ RunTime:0.000814s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_parse ] --START--
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/left | INFO: Run ParseTemplate Behavior [ RunTime:0.009057s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_parse ] --END-- [ RunTime:0.009114s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_filter ] --START--
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/left | INFO: Run ContentReplace Behavior [ RunTime:0.000326s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/left | INFO: Run TokenBuild Behavior [ RunTime:0.000608s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/left | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000208s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/left | INFO: Run ShowRuntime Behavior [ RunTime:0.000558s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001825s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_end ] --START--
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/left | INFO: Run ShowPageTrace Behavior [ RunTime:0.001671s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_end ] --END-- [ RunTime:0.001720s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ route_check ] --START--
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/right | INFO: Run CheckRoute Behavior [ RunTime:0.000823s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ route_check ] --END-- [ RunTime:0.000873s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ app_begin ] --START--
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/right | INFO: Run ReadHtmlCache Behavior [ RunTime:0.004279s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ app_begin ] --END-- [ RunTime:0.004318s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_template ] --START--
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/right | INFO: Run LocationTemplate Behavior [ RunTime:0.000777s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_template ] --END-- [ RunTime:0.000813s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_parse ] --START--
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/right | INFO: Run ParseTemplate Behavior [ RunTime:0.007336s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_parse ] --END-- [ RunTime:0.007390s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_filter ] --START--
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/right | INFO: Run ContentReplace Behavior [ RunTime:0.000579s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/right | INFO: Run TokenBuild Behavior [ RunTime:0.000557s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/right | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000404s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/right | INFO: Run ShowRuntime Behavior [ RunTime:0.000567s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002208s ]
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_end ] --START--
[ 2018-04-16T16:50:13+08:00 ] /index.php/Admin/Index/right | INFO: Run ShowPageTrace Behavior [ RunTime:0.001467s ]
